string,dom_number,dom_x,dom_y,dom_z
34.0,34.0,-200.55,-74.03,-38.26
34.0,35.0,-200.55,-74.03,-55.28
34.0,36.0,-200.55,-74.03,-72.3
34.0,37.0,-200.55,-74.03,-89.32
34.0,38.0,-200.55,-74.03,-106.34
34.0,39.0,-200.55,-74.03,-123.36
34.0,40.0,-200.55,-74.03,-140.38
34.0,41.0,-200.55,-74.03,-157.41
34.0,42.0,-200.55,-74.03,-174.43
34.0,43.0,-200.55,-74.03,-191.45
34.0,44.0,-200.55,-74.03,-208.47
34.0,45.0,-200.55,-74.03,-225.49
34.0,46.0,-200.55,-74.03,-242.51
34.0,47.0,-200.55,-74.03,-259.53
34.0,48.0,-200.55,-74.03,-276.55
34.0,49.0,-200.55,-74.03,-293.57
34.0,50.0,-200.55,-74.03,-310.59
34.0,51.0,-200.55,-74.03,-327.61
34.0,52.0,-200.55,-74.03,-344.63
34.0,53.0,-200.55,-74.03,-361.65
34.0,54.0,-200.55,-74.03,-378.68
34.0,55.0,-200.55,-74.03,-395.7
34.0,56.0,-200.55,-74.03,-412.72
34.0,57.0,-200.55,-74.03,-429.74
34.0,58.0,-200.55,-74.03,-446.76
34.0,59.0,-200.55,-74.03,-463.78
34.0,60.0,-200.55,-74.03,-480.8
35.0,1.0,-77.8,-54.33,502.7
35.0,2.0,-77.8,-54.33,485.68
35.0,3.0,-77.8,-54.33,468.66
35.0,4.0,-77.8,-54.33,451.64
35.0,5.0,-77.8,-54.33,434.62
35.0,6.0,-77.8,-54.33,417.6
35.0,7.0,-77.8,-54.33,400.58
35.0,8.0,-77.8,-54.33,383.56
35.0,9.0,-77.8,-54.33,366.54
35.0,10.0,-77.8,-54.33,349.52
35.0,11.0,-77.8,-54.33,332.5
35.0,12.0,-77.8,-54.33,315.48
35.0,13.0,-77.8,-54.33,298.46
35.0,14.0,-77.8,-54.33,281.43
35.0,15.0,-77.8,-54.33,264.41
35.0,16.0,-77.8,-54.33,247.39
35.0,17.0,-77.8,-54.33,230.37
35.0,18.0,-77.8,-54.33,213.35
35.0,19.0,-77.8,-54.33,196.33
35.0,20.0,-77.8,-54.33,179.31
35.0,21.0,-77.8,-54.33,162.29
35.0,22.0,-77.8,-54.33,145.27
35.0,23.0,-77.8,-54.33,128.25
35.0,24.0,-77.8,-54.33,111.23
35.0,25.0,-77.8,-54.33,94.21
35.0,26.0,-77.8,-54.33,77.19
35.0,27.0,-77.8,-54.33,60.17
35.0,28.0,-77.8,-54.33,43.14
35.0,29.0,-77.8,-54.33,26.12
35.0,30.0,-77.8,-54.33,9.1
35.0,31.0,-77.8,-54.33,-7.92
35.0,32.0,-77.8,-54.33,-24.94
35.0,33.0,-77.8,-54.33,-41.96
35.0,34.0,-77.8,-54.33,-58.98
35.0,35.0,-77.8,-54.33,-76.0
35.0,36.0,-77.8,-54.33,-93.02
35.0,37.0,-77.8,-54.33,-110.04
35.0,38.0,-77.8,-54.33,-127.06
35.0,39.0,-77.8,-54.33,-144.08
35.0,40.0,-77.8,-54.33,-161.1
35.0,41.0,-77.8,-54.33,-178.13
35.0,42.0,-77.8,-54.33,-195.15
35.0,43.0,-77.8,-54.33,-212.17
35.0,44.0,-77.8,-54.33,-229.19
35.0,45.0,-77.8,-54.33,-246.21
35.0,46.0,-77.8,-54.33,-263.23
35.0,47.0,-77.8,-54.33,-280.25
35.0,48.0,-77.8,-54.33,-297.27
35.0,49.0,-77.8,-54.33,-314.29
35.0,50.0,-77.8,-54.33,-331.31
35.0,51.0,-77.8,-54.33,-348.33
35.0,52.0,-77.8,-54.33,-365.35
35.0,53.0,-77.8,-54.33,-382.37
35.0,54.0,-77.8,-54.33,-399.4
35.0,55.0,-77.8,-54.33,-416.42
35.0,56.0,-77.8,-54.33,-433.44
35.0,57.0,-77.8,-54.33,-450.46
35.0,58.0,-77.8,-54.33,-467.48
35.0,59.0,-77.8,-54.33,-484.5
35.0,60.0,-77.8,-54.33,-501.52
36.0,1.0,46.29,-34.88,500.97
36.0,2.0,46.29,-34.88,483.95
36.0,3.0,46.29,-34.88,466.93
36.0,4.0,46.29,-34.88,449.91
36.0,5.0,46.29,-34.88,432.89
36.0,6.0,46.29,-34.88,415.87
36.0,7.0,46.29,-34.88,398.85
36.0,8.0,46.29,-34.88,381.83
36.0,9.0,46.29,-34.88,364.81
36.0,10.0,46.29,-34.88,347.79
36.0,11.0,46.29,-34.88,330.77
36.0,12.0,46.29,-34.88,313.75
36.0,13.0,46.29,-34.88,296.73
36.0,14.0,46.29,-34.88,279.7
36.0,15.0,46.29,-34.88,262.68
36.0,16.0,46.29,-34.88,245.66
36.0,17.0,46.29,-34.88,228.64
36.0,18.0,46.29,-34.88,211.62
36.0,19.0,46.29,-34.88,194.6
36.0,20.0,46.29,-34.88,177.58
36.0,21.0,46.29,-34.88,160.56
36.0,22.0,46.29,-34.88,143.54
36.0,23.0,46.29,-34.88,126.52
36.0,24.0,46.29,-34.88,109.5
36.0,25.0,46.29,-34.88,92.48
36.0,26.0,46.29,-34.88,75.46
36.0,27.0,46.29,-34.88,58.44
36.0,28.0,46.29,-34.88,41.41
36.0,29.0,46.29,-34.88,24.39
36.0,30.0,46.29,-34.88,7.37
36.0,31.0,46.29,-34.88,-9.65
36.0,32.0,46.29,-34.88,-26.67
36.0,33.0,46.29,-34.88,-43.69
36.0,34.0,46.29,-34.88,-60.71
36.0,35.0,46.29,-34.88,-77.73
36.0,36.0,46.29,-34.88,-94.75
36.0,37.0,46.29,-34.88,-111.77
36.0,38.0,46.29,-34.88,-128.79
36.0,39.0,46.29,-34.88,-145.81
36.0,40.0,46.29,-34.88,-162.83
36.0,41.0,46.29,-34.88,-179.86
36.0,42.0,46.29,-34.88,-196.88
36.0,43.0,46.29,-34.88,-213.9
36.0,44.0,46.29,-34.88,-230.92
36.0,45.0,46.29,-34.88,-247.94
36.0,46.0,46.29,-34.88,-264.96
36.0,47.0,46.29,-34.88,-281.98
36.0,48.0,46.29,-34.88,-299.0
36.0,49.0,46.29,-34.88,-316.02
36.0,50.0,46.29,-34.88,-333.04
36.0,51.0,46.29,-34.88,-350.06
36.0,52.0,46.29,-34.88,-367.08
36.0,53.0,46.29,-34.88,-384.1
36.0,54.0,46.29,-34.88,-401.13
36.0,55.0,46.29,-34.88,-418.15
36.0,56.0,46.29,-34.88,-435.17
36.0,57.0,46.29,-34.88,-452.19
36.0,58.0,46.29,-34.88,-469.21
36.0,59.0,46.29,-34.88,-486.23
36.0,60.0,46.29,-34.88,-503.25
37.0,1.0,194.34,-30.92,504.09
37.0,2.0,194.34,-30.92,487.07
37.0,3.0,194.34,-30.92,470.05
37.0,4.0,194.34,-30.92,453.03
37.0,5.0,194.34,-30.92,436.01
37.0,6.0,194.34,-30.92,418.99
37.0,7.0,194.34,-30.92,401.97
37.0,8.0,194.34,-30.92,384.95
37.0,9.0,194.34,-30.92,367.93
37.0,10.0,194.34,-30.92,350.91
37.0,11.0,194.34,-30.92,333.89
37.0,12.0,194.34,-30.92,316.87
37.0,13.0,194.34,-30.92,299.85
37.0,14.0,194.34,-30.92,282.82
37.0,15.0,194.34,-30.92,265.8
37.0,16.0,194.34,-30.92,248.78
37.0,17.0,194.34,-30.92,231.76
37.0,18.0,194.34,-30.92,214.74
37.0,19.0,194.34,-30.92,197.72
37.0,20.0,194.34,-30.92,180.7
37.0,21.0,194.34,-30.92,163.68
37.0,22.0,194.34,-30.92,146.66
37.0,23.0,194.34,-30.92,129.64
37.0,24.0,194.34,-30.92,112.62
37.0,25.0,194.34,-30.92,95.6
37.0,26.0,194.34,-30.92,78.58
37.0,27.0,194.34,-30.92,61.56
37.0,28.0,194.34,-30.92,44.53
37.0,29.0,194.34,-30.92,27.51
37.0,30.0,194.34,-30.92,10.49
37.0,31.0,194.34,-30.92,-6.53
37.0,32.0,194.34,-30.92,-23.55
37.0,33.0,194.34,-30.92,-40.57
37.0,34.0,194.34,-30.92,-57.59
37.0,35.0,194.34,-30.92,-74.61
37.0,36.0,194.34,-30.92,-91.63
37.0,37.0,194.34,-30.92,-108.65
37.0,38.0,194.34,-30.92,-125.67
37.0,39.0,194.34,-30.92,-142.69
37.0,40.0,194.34,-30.92,-159.71
37.0,41.0,194.34,-30.92,-176.74
37.0,42.0,194.34,-30.92,-193.76
37.0,43.0,194.34,-30.92,-210.78
37.0,44.0,194.34,-30.92,-227.8
37.0,45.0,194.34,-30.92,-244.82
37.0,46.0,194.34,-30.92,-261.84
37.0,47.0,194.34,-30.92,-278.86
37.0,48.0,194.34,-30.92,-295.88
37.0,49.0,194.34,-30.92,-312.9
37.0,50.0,194.34,-30.92,-329.92
37.0,51.0,194.34,-30.92,-346.94
37.0,52.0,194.34,-30.92,-363.96
37.0,53.0,194.34,-30.92,-380.98
37.0,54.0,194.34,-30.92,-398.01
37.0,55.0,194.34,-30.92,-415.03
37.0,56.0,194.34,-30.92,-432.05
37.0,57.0,194.34,-30.92,-449.07
37.0,58.0,194.34,-30.92,-466.09
37.0,59.0,194.34,-30.92,-483.11
37.0,60.0,194.34,-30.92,-500.13
38.0,1.0,292.9,5.2,491.4
38.0,2.0,292.9,5.2,474.38
38.0,3.0,292.9,5.2,457.36
38.0,4.0,292.9,5.2,440.34
38.0,5.0,292.9,5.2,423.32
38.0,6.0,292.9,5.2,406.3
38.0,7.0,292.9,5.2,389.28
38.0,8.0,292.9,5.2,372.26
38.0,9.0,292.9,5.2,355.24
38.0,10.0,292.9,5.2,338.22
38.0,11.0,292.9,5.2,321.2
38.0,12.0,292.9,5.2,304.18
38.0,13.0,292.9,5.2,287.16
38.0,14.0,292.9,5.2,270.13
38.0,15.0,292.9,5.2,253.11
38.0,16.0,292.9,5.2,236.09
38.0,17.0,292.9,5.2,219.07
38.0,18.0,292.9,5.2,202.05
38.0,19.0,292.9,5.2,185.03
38.0,20.0,292.9,5.2,168.01
38.0,21.0,292.9,5.2,150.99
38.0,22.0,292.9,5.2,133.97
38.0,23.0,292.9,5.2,116.95
38.0,24.0,292.9,5.2,99.93
38.0,25.0,292.9,5.2,82.91
38.0,26.0,292.9,5.2,65.89
38.0,27.0,292.9,5.2,48.87
38.0,28.0,292.9,5.2,31.84
38.0,29.0,292.9,5.2,14.82
38.0,30.0,292.9,5.2,-2.2
38.0,31.0,292.9,5.2,-19.22
38.0,32.0,292.9,5.2,-36.24
38.0,33.0,292.9,5.2,-53.26
38.0,34.0,292.9,5.2,-70.28
38.0,35.0,292.9,5.2,-87.3
38.0,36.0,292.9,5.2,-104.32
38.0,37.0,292.9,5.2,-121.34
38.0,38.0,292.9,5.2,-138.36
38.0,39.0,292.9,5.2,-155.38
38.0,40.0,292.9,5.2,-172.4
38.0,41.0,292.9,5.2,-189.43
38.0,42.0,292.9,5.2,-206.45
38.0,43.0,292.9,5.2,-223.47
38.0,44.0,292.9,5.2,-240.49
38.0,45.0,292.9,5.2,-257.51
38.0,46.0,292.9,5.2,-274.53
38.0,47.0,292.9,5.2,-291.55
38.0,48.0,292.9,5.2,-308.57
38.0,49.0,292.9,5.2,-325.59
38.0,50.0,292.9,5.2,-342.61
38.0,51.0,292.9,5.2,-359.63
38.0,52.0,292.9,5.2,-376.65
38.0,53.0,292.9,5.2,-393.67
38.0,54.0,292.9,5.2,-410.7
38.0,55.0,292.9,5.2,-427.72
38.0,56.0,292.9,5.2,-444.74
38.0,57.0,292.9,5.2,-461.76
38.0,58.0,292.9,5.2,-478.78
38.0,59.0,292.9,5.2,-495.8
38.0,60.0,292.9,5.2,-512.82
39.0,1.0,411.81,13.0,501.73
39.0,2.0,411.81,13.0,484.71
39.0,3.0,411.81,13.0,467.69
39.0,4.0,411.81,13.0,450.67
39.0,5.0,411.81,13.0,433.65
39.0,6.0,411.81,13.0,416.63
39.0,7.0,411.81,13.0,399.61
39.0,8.0,411.81,13.0,382.59
39.0,9.0,411.81,13.0,365.57
39.0,10.0,411.81,13.0,348.55
39.0,11.0,411.81,13.0,331.53
39.0,12.0,411.81,13.0,314.51
39.0,13.0,411.81,13.0,297.49
39.0,14.0,411.81,13.0,280.46
39.0,15.0,411.81,13.0,263.44
39.0,16.0,411.81,13.0,246.42
39.0,17.0,411.81,13.0,229.4
39.0,18.0,411.81,13.0,212.38
39.0,19.0,411.81,13.0,195.36
39.0,20.0,411.81,13.0,178.34
39.0,21.0,411.81,13.0,161.32
39.0,22.0,411.81,13.0,144.3
39.0,23.0,411.81,13.0,127.28
39.0,24.0,411.81,13.0,110.26
39.0,25.0,411.81,13.0,93.24
39.0,26.0,411.81,13.0,76.22
39.0,27.0,411.81,13.0,59.2
39.0,28.0,411.81,13.0,42.17
39.0,29.0,411.81,13.0,25.15
39.0,30.0,411.81,13.0,8.13
39.0,31.0,411.81,13.0,-8.89
39.0,32.0,411.81,13.0,-25.91
39.0,33.0,411.81,13.0,-42.93
39.0,34.0,411.81,13.0,-59.95
39.0,35.0,411.81,13.0,-76.97
39.0,36.0,411.81,13.0,-93.99
39.0,37.0,411.81,13.0,-111.01
39.0,38.0,411.81,13.0,-128.03
39.0,39.0,411.81,13.0,-145.05
39.0,40.0,411.81,13.0,-162.07
39.0,41.0,411.81,13.0,-179.1
39.0,42.0,411.81,13.0,-196.12
39.0,43.0,411.81,13.0,-213.14
39.0,44.0,411.81,13.0,-230.16
39.0,45.0,411.81,13.0,-247.18
39.0,46.0,411.81,13.0,-264.2
39.0,47.0,411.81,13.0,-281.22
39.0,48.0,411.81,13.0,-298.24
39.0,49.0,411.81,13.0,-315.26
39.0,50.0,411.81,13.0,-332.28
39.0,51.0,411.81,13.0,-349.3
39.0,52.0,411.81,13.0,-366.32
39.0,53.0,411.81,13.0,-383.34
39.0,54.0,411.81,13.0,-400.37
39.0,55.0,411.81,13.0,-417.39
39.0,56.0,411.81,13.0,-434.41
39.0,57.0,411.81,13.0,-451.43
39.0,58.0,411.81,13.0,-468.45
39.0,59.0,411.81,13.0,-485.47
39.0,60.0,411.81,13.0,-502.49
40.0,1.0,544.07,55.89,502.79
40.0,2.0,544.07,55.89,485.76
40.0,3.0,544.07,55.89,468.74
40.0,4.0,544.07,55.89,451.72
40.0,5.0,544.07,55.89,434.7
40.0,6.0,544.07,55.89,417.68
40.0,7.0,544.07,55.89,400.66
40.0,8.0,544.07,55.89,383.64
40.0,9.0,544.07,55.89,366.62
40.0,10.0,544.07,55.89,349.6
40.0,11.0,544.07,55.89,332.58
40.0,12.0,544.07,55.89,315.56
40.0,13.0,544.07,55.89,298.54
40.0,14.0,544.07,55.89,281.52
40.0,15.0,544.07,55.89,264.5
40.0,16.0,544.07,55.89,247.47
40.0,17.0,544.07,55.89,230.45
40.0,18.0,544.07,55.89,213.43
40.0,19.0,544.07,55.89,196.41
40.0,20.0,544.07,55.89,179.39
40.0,21.0,544.07,55.89,162.37
40.0,22.0,544.07,55.89,145.35
40.0,23.0,544.07,55.89,128.33
40.0,24.0,544.07,55.89,111.31
40.0,25.0,544.07,55.89,94.29
40.0,26.0,544.07,55.89,77.27
40.0,27.0,544.07,55.89,60.25
40.0,28.0,544.07,55.89,43.23
40.0,29.0,544.07,55.89,26.2
40.0,30.0,544.07,55.89,9.18
40.0,31.0,544.07,55.89,-7.84
40.0,32.0,544.07,55.89,-24.86
40.0,33.0,544.07,55.89,-41.88
40.0,34.0,544.07,55.89,-58.9
40.0,35.0,544.07,55.89,-75.92
40.0,36.0,544.07,55.89,-92.94
40.0,37.0,544.07,55.89,-109.96
40.0,38.0,544.07,55.89,-126.98
40.0,39.0,544.07,55.89,-144.0
40.0,40.0,544.07,55.89,-161.02
40.0,41.0,544.07,55.89,-178.04
40.0,42.0,544.07,55.89,-195.07
40.0,43.0,544.07,55.89,-212.09
40.0,44.0,544.07,55.89,-229.11
40.0,45.0,544.07,55.89,-246.13
40.0,46.0,544.07,55.89,-263.15
40.0,47.0,544.07,55.89,-280.17
40.0,48.0,544.07,55.89,-297.19
40.0,49.0,544.07,55.89,-314.21
40.0,50.0,544.07,55.89,-331.23
40.0,51.0,544.07,55.89,-348.25
40.0,52.0,544.07,55.89,-365.27
40.0,53.0,544.07,55.89,-382.29
40.0,54.0,544.07,55.89,-399.31
40.0,55.0,544.07,55.89,-416.34
40.0,56.0,544.07,55.89,-433.36
40.0,57.0,544.07,55.89,-450.38
40.0,58.0,544.07,55.89,-467.4
40.0,59.0,544.07,55.89,-484.42
40.0,60.0,544.07,55.89,-502.14
41.0,1.0,-526.63,-15.6,502.67
41.0,2.0,-526.63,-15.6,485.64
41.0,3.0,-526.63,-15.6,468.62
41.0,4.0,-526.63,-15.6,451.6
41.0,5.0,-526.63,-15.6,434.58
41.0,6.0,-526.63,-15.6,417.56
41.0,7.0,-526.63,-15.6,400.54
41.0,8.0,-526.63,-15.6,383.52
41.0,9.0,-526.63,-15.6,366.5
41.0,10.0,-526.63,-15.6,349.48
41.0,11.0,-526.63,-15.6,332.46
41.0,12.0,-526.63,-15.6,315.44
41.0,13.0,-526.63,-15.6,298.42
41.0,14.0,-526.63,-15.6,281.4
41.0,15.0,-526.63,-15.6,264.37
41.0,16.0,-526.63,-15.6,247.35
41.0,17.0,-526.63,-15.6,230.33
41.0,18.0,-526.63,-15.6,213.31
41.0,19.0,-526.63,-15.6,196.29
41.0,20.0,-526.63,-15.6,179.27
41.0,21.0,-526.63,-15.6,162.25
41.0,22.0,-526.63,-15.6,145.23
41.0,23.0,-526.63,-15.6,128.21
41.0,24.0,-526.63,-15.6,111.19
41.0,25.0,-526.63,-15.6,94.17
41.0,26.0,-526.63,-15.6,77.15
41.0,27.0,-526.63,-15.6,60.13
41.0,28.0,-526.63,-15.6,43.1
41.0,29.0,-526.63,-15.6,26.08
41.0,30.0,-526.63,-15.6,9.06
41.0,31.0,-526.63,-15.6,-7.96
41.0,32.0,-526.63,-15.6,-24.98
41.0,33.0,-526.63,-15.6,-42.0
41.0,34.0,-526.63,-15.6,-59.02
41.0,35.0,-526.63,-15.6,-76.04
41.0,36.0,-526.63,-15.6,-93.06
41.0,37.0,-526.63,-15.6,-110.08
41.0,38.0,-526.63,-15.6,-127.1
41.0,39.0,-526.63,-15.6,-144.12
41.0,40.0,-526.63,-15.6,-161.14
41.0,41.0,-526.63,-15.6,-178.17
41.0,42.0,-526.63,-15.6,-195.19
41.0,43.0,-526.63,-15.6,-212.21
41.0,44.0,-526.63,-15.6,-229.23
41.0,45.0,-526.63,-15.6,-246.25
41.0,46.0,-526.63,-15.6,-263.27
41.0,47.0,-526.63,-15.6,-280.29
41.0,48.0,-526.63,-15.6,-297.31
41.0,49.0,-526.63,-15.6,-314.33
41.0,50.0,-526.63,-15.6,-331.35
41.0,51.0,-526.63,-15.6,-348.37
41.0,52.0,-526.63,-15.6,-365.39
41.0,53.0,-526.63,-15.6,-382.41
41.0,54.0,-526.63,-15.6,-399.43
41.0,55.0,-526.63,-15.6,-416.46
41.0,56.0,-526.63,-15.6,-433.48
41.0,57.0,-526.63,-15.6,-450.5
41.0,58.0,-526.63,-15.6,-467.52
41.0,59.0,-526.63,-15.6,-484.54
41.0,60.0,-526.63,-15.6,-502.01
42.0,1.0,-403.14,3.49,501.8
42.0,2.0,-403.14,3.49,484.78
42.0,3.0,-403.14,3.49,467.76
42.0,4.0,-403.14,3.49,450.74
42.0,5.0,-403.14,3.49,433.72
42.0,6.0,-403.14,3.49,416.7
42.0,7.0,-403.14,3.49,399.68
42.0,8.0,-403.14,3.49,382.66
42.0,9.0,-403.14,3.49,365.64
42.0,10.0,-403.14,3.49,348.62
42.0,11.0,-403.14,3.49,331.6
42.0,12.0,-403.14,3.49,314.58
42.0,13.0,-403.14,3.49,297.56
42.0,14.0,-403.14,3.49,280.53
42.0,15.0,-403.14,3.49,263.51
42.0,16.0,-403.14,3.49,246.49
42.0,17.0,-403.14,3.49,229.47
42.0,18.0,-403.14,3.49,212.45
42.0,19.0,-403.14,3.49,195.43
42.0,20.0,-403.14,3.49,178.41
42.0,21.0,-403.14,3.49,161.39
42.0,22.0,-403.14,3.49,144.37
42.0,23.0,-403.14,3.49,127.35
42.0,24.0,-403.14,3.49,110.33
42.0,25.0,-403.14,3.49,93.31
42.0,26.0,-403.14,3.49,76.29
42.0,27.0,-403.14,3.49,59.27
42.0,28.0,-403.14,3.49,42.24
42.0,29.0,-403.14,3.49,25.22
42.0,30.0,-403.14,3.49,8.2
42.0,31.0,-403.14,3.49,-8.82
42.0,32.0,-403.14,3.49,-25.84
42.0,33.0,-403.14,3.49,-42.86
42.0,34.0,-403.14,3.49,-59.88
42.0,35.0,-403.14,3.49,-76.9
42.0,36.0,-403.14,3.49,-93.92
42.0,37.0,-403.14,3.49,-110.94
42.0,38.0,-403.14,3.49,-127.96
42.0,39.0,-403.14,3.49,-144.98
42.0,40.0,-403.14,3.49,-162.0
42.0,41.0,-403.14,3.49,-179.03
42.0,42.0,-403.14,3.49,-196.05
42.0,43.0,-403.14,3.49,-213.07
42.0,44.0,-403.14,3.49,-230.09
42.0,45.0,-403.14,3.49,-247.11
42.0,46.0,-403.14,3.49,-264.13
42.0,47.0,-403.14,3.49,-281.15
42.0,48.0,-403.14,3.49,-298.17
42.0,49.0,-403.14,3.49,-315.19
42.0,50.0,-403.14,3.49,-332.21
42.0,51.0,-403.14,3.49,-349.23
42.0,52.0,-403.14,3.49,-366.25
42.0,53.0,-403.14,3.49,-383.27
42.0,54.0,-403.14,3.49,-400.3
42.0,55.0,-403.14,3.49,-417.32
42.0,56.0,-403.14,3.49,-434.34
42.0,57.0,-403.14,3.49,-451.36
42.0,58.0,-403.14,3.49,-468.38
42.0,59.0,-403.14,3.49,-485.4
42.0,60.0,-403.14,3.49,-502.42
43.0,1.0,-279.53,23.17,502.61
43.0,2.0,-279.53,23.17,485.59
43.0,3.0,-279.53,23.17,468.57
43.0,4.0,-279.53,23.17,451.54
43.0,5.0,-279.53,23.17,434.52
43.0,6.0,-279.53,23.17,417.5
43.0,7.0,-279.53,23.17,400.48
43.0,8.0,-279.53,23.17,383.46
43.0,9.0,-279.53,23.17,366.44
43.0,10.0,-279.53,23.17,349.42
43.0,11.0,-279.53,23.17,332.4
43.0,12.0,-279.53,23.17,315.38
43.0,13.0,-279.53,23.17,298.36
43.0,14.0,-279.53,23.17,281.34
43.0,15.0,-279.53,23.17,264.32
43.0,16.0,-279.53,23.17,247.3
43.0,17.0,-279.53,23.17,230.27
43.0,18.0,-279.53,23.17,213.25
43.0,19.0,-279.53,23.17,196.23
43.0,20.0,-279.53,23.17,179.21
43.0,21.0,-279.53,23.17,162.19
43.0,22.0,-279.53,23.17,145.17
43.0,23.0,-279.53,23.17,128.15
43.0,24.0,-279.53,23.17,111.13
43.0,25.0,-279.53,23.17,94.11
43.0,26.0,-279.53,23.17,77.09
43.0,27.0,-279.53,23.17,60.07
43.0,28.0,-279.53,23.17,43.05
43.0,29.0,-279.53,23.17,26.03
43.0,30.0,-279.53,23.17,9.0
43.0,31.0,-279.53,23.17,-8.02
43.0,32.0,-279.53,23.17,-25.04
43.0,33.0,-279.53,23.17,-42.06
43.0,34.0,-279.53,23.17,-59.08
43.0,35.0,-279.53,23.17,-76.1
43.0,36.0,-279.53,23.17,-93.12
43.0,37.0,-279.53,23.17,-110.14
43.0,38.0,-279.53,23.17,-127.16
43.0,39.0,-279.53,23.17,-144.18
43.0,40.0,-279.53,23.17,-161.2
43.0,41.0,-279.53,23.17,-178.22
43.0,42.0,-279.53,23.17,-195.24
43.0,43.0,-279.53,23.17,-212.26
43.0,44.0,-279.53,23.17,-229.29
43.0,45.0,-279.53,23.17,-246.31
43.0,46.0,-279.53,23.17,-263.33
43.0,47.0,-279.53,23.17,-280.35
43.0,48.0,-279.53,23.17,-297.37
43.0,49.0,-279.53,23.17,-314.39
43.0,50.0,-279.53,23.17,-331.41
43.0,51.0,-279.53,23.17,-348.43
43.0,52.0,-279.53,23.17,-365.45
43.0,53.0,-279.53,23.17,-382.47
43.0,54.0,-279.53,23.17,-399.49
43.0,55.0,-279.53,23.17,-416.51
43.0,56.0,-279.53,23.17,-433.53
43.0,57.0,-279.53,23.17,-450.56
43.0,58.0,-279.53,23.17,-467.58
43.0,59.0,-279.53,23.17,-486.4
43.0,60.0,-279.53,23.17,-503.42
44.0,1.0,-156.23,43.37,500.84
44.0,2.0,-156.23,43.37,483.81
44.0,3.0,-156.23,43.37,466.79
44.0,4.0,-156.23,43.37,449.77
44.0,5.0,-156.23,43.37,432.75
44.0,6.0,-156.23,43.37,415.73
44.0,7.0,-156.23,43.37,398.71
44.0,8.0,-156.23,43.37,381.69
44.0,9.0,-156.23,43.37,364.67
44.0,10.0,-156.23,43.37,347.65
44.0,11.0,-156.23,43.37,330.63
44.0,12.0,-156.23,43.37,313.61
44.0,13.0,-156.23,43.37,296.59
44.0,14.0,-156.23,43.37,279.57
44.0,15.0,-156.23,43.37,262.54
44.0,16.0,-156.23,43.37,245.52
44.0,17.0,-156.23,43.37,228.5
44.0,18.0,-156.23,43.37,211.48
44.0,19.0,-156.23,43.37,194.46
44.0,20.0,-156.23,43.37,177.44
44.0,21.0,-156.23,43.37,160.42
44.0,22.0,-156.23,43.37,143.4
44.0,23.0,-156.23,43.37,126.38
44.0,24.0,-156.23,43.37,109.36
44.0,25.0,-156.23,43.37,92.34
44.0,26.0,-156.23,43.37,75.32
44.0,27.0,-156.23,43.37,58.3
44.0,28.0,-156.23,43.37,41.27
44.0,29.0,-156.23,43.37,24.25
44.0,30.0,-156.23,43.37,7.23
44.0,31.0,-156.23,43.37,-9.79
44.0,32.0,-156.23,43.37,-26.81
44.0,33.0,-156.23,43.37,-43.83
44.0,34.0,-156.23,43.37,-60.85
44.0,35.0,-156.23,43.37,-77.87
44.0,36.0,-156.23,43.37,-94.89
44.0,37.0,-156.23,43.37,-111.91
44.0,38.0,-156.23,43.37,-128.93
44.0,39.0,-156.23,43.37,-145.95
44.0,40.0,-156.23,43.37,-162.97
44.0,41.0,-156.23,43.37,-179.99
44.0,42.0,-156.23,43.37,-197.02
44.0,43.0,-156.23,43.37,-214.04
44.0,44.0,-156.23,43.37,-231.06
44.0,45.0,-156.23,43.37,-248.08
44.0,46.0,-156.23,43.37,-265.1
44.0,47.0,-156.23,43.37,-282.12
44.0,48.0,-156.23,43.37,-299.14
44.0,49.0,-156.23,43.37,-316.16
44.0,50.0,-156.23,43.37,-333.18
44.0,51.0,-156.23,43.37,-350.2
44.0,52.0,-156.23,43.37,-367.22
44.0,53.0,-156.23,43.37,-384.24
44.0,54.0,-156.23,43.37,-401.26
44.0,55.0,-156.23,43.37,-418.29
44.0,56.0,-156.23,43.37,-435.31
44.0,57.0,-156.23,43.37,-452.33
44.0,58.0,-156.23,43.37,-469.35
44.0,59.0,-156.23,43.37,-486.37
44.0,60.0,-156.23,43.37,-503.89
45.0,1.0,-32.96,62.44,495.81
45.0,2.0,-32.96,62.44,478.79
45.0,3.0,-32.96,62.44,461.77
45.0,4.0,-32.96,62.44,444.75
45.0,5.0,-32.96,62.44,427.73
45.0,6.0,-32.96,62.44,410.71
45.0,7.0,-32.96,62.44,393.69
45.0,8.0,-32.96,62.44,376.67
45.0,9.0,-32.96,62.44,359.65
45.0,10.0,-32.96,62.44,342.63
45.0,11.0,-32.96,62.44,325.61
45.0,12.0,-32.96,62.44,308.59
45.0,13.0,-32.96,62.44,291.57
45.0,14.0,-32.96,62.44,274.54
45.0,15.0,-32.96,62.44,257.52
45.0,16.0,-32.96,62.44,240.5
45.0,17.0,-32.96,62.44,223.48
45.0,18.0,-32.96,62.44,206.46
45.0,19.0,-32.96,62.44,189.44
45.0,20.0,-32.96,62.44,172.42
45.0,21.0,-32.96,62.44,155.4
45.0,22.0,-32.96,62.44,138.38
45.0,23.0,-32.96,62.44,121.36
45.0,24.0,-32.96,62.44,104.34
